web-scraper-order,web-scraper-start-url,link,link-href,product_name,customer_info,product_star,page2,page2-href,product_sales,product_like,product_price,page3,page3-href,page4,page4-href,page5,page5-href,product_popular,product_target
"1662121359-163679","https://www.musinsa.com/category/002023","","https://www.musinsa.com/app/goods/1186312","우먼즈 플리스 칼라리스 재킷 [블랙]","[회원추천] (여자 165cm/53kg) 기준

                                작음 M Size 구매","4.7","","","1.5천 개 이상","7,940","33,900원","","","","","","","19~28세
,
여성
에게 인기 많은 상품","여"
"1662121570-165028","https://www.musinsa.com/category/002023","","https://www.musinsa.com/app/goods/1195239","엔젤 플리스 집업 블랙","[회원추천] (여자 167cm/64kg) 기준

                                적당함 M Size 구매","4.8","","","6.8천 개 이상","17,826","79,000원","","","","","","","40세 이상
,
여성
에게 인기 많은 상품","남"
"1662121597-165549","https://www.musinsa.com/category/002023","","https://www.musinsa.com/app/goods/1145389","플리스 집업 자켓 아이보리","[회원추천] (남자 173cm/57kg) 기준

                                적당함 M Size 구매","4.7","","","5.8천 개 이상","29,752","69,000원","","","","","","","23세 이하
,
여성
에게 인기 많은 상품","남"
"1662121445-164088","https://www.musinsa.com/category/002023","","https://www.musinsa.com/app/goods/1145383","플리스 집업 자켓 퍼플","[회원추천] (여자 163cm/52kg) 기준

                                적당함 S Size 구매","4.7","","","1.2천 개 이상","6,988","69,000원","","","","","","","23세 이하
,
여성
에게 인기 많은 상품","남"
"1662121359-163607","https://www.musinsa.com/category/002023","","https://www.musinsa.com/app/goods/1186312","우먼즈 플리스 칼라리스 재킷 [블랙]","[회원추천] (여자 160cm/56kg) 기준

                                적당함 L Size 구매","4.7","","","1.5천 개 이상","7,940","33,900원","","","","","","","19~28세
,
여성
에게 인기 많은 상품","여"
"1662121359-163671","https://www.musinsa.com/category/002023","","https://www.musinsa.com/app/goods/1186312","우먼즈 플리스 칼라리스 재킷 [블랙]","[회원추천] (여자 164cm/65kg) 기준

                                적당함 XL Size 구매","4.7","","","1.5천 개 이상","7,940","33,900원","","","","","","","19~28세
,
여성
에게 인기 많은 상품","여"
"1662121521-164749","https://www.musinsa.com/category/002023","","https://www.musinsa.com/app/goods/2053653","플리스 카라리스 자켓 멜란지 그레이","[회원추천] (남자 167cm/72kg) 기준

                                적당함 L Size 구매","4.8","","","2.6천 개 이상","8,840","79,000원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
"1662121359-163602","https://www.musinsa.com/category/002023","","https://www.musinsa.com/app/goods/1186312","우먼즈 플리스 칼라리스 재킷 [블랙]","[회원추천] (여자 160cm/60kg) 기준

                                적당함 L Size 구매","4.7","","","1.5천 개 이상","7,940","33,900원","","","","","","","19~28세
,
여성
에게 인기 많은 상품","여"
"1662121515-164719","https://www.musinsa.com/category/002023","","https://www.musinsa.com/app/goods/2711003","MICRO FLEECE JACKET IVORY(MG2CFMB960A)","","null","","","","39","79,000원","","","","","","","","남"
"1662121449-164185","https://www.musinsa.com/category/002023","","https://www.musinsa.com/app/goods/2053644","플리스 집업 자켓 스카이블루","[회원추천] (남자 173cm/70kg) 기준

                                적당함 M Size 구매","4.7","","","3.6천 개 이상","10,962","69,000원","","","","","","","23세 이하
,
여성
에게 인기 많은 상품","남"
"1662121602-165657","https://www.musinsa.com/category/002023","","https://www.musinsa.com/app/goods/1567317","레인보우 폴라 플리스 집업(GL5TZU191BK)","[회원추천] (남자 172cm/48kg) 기준

                                적당함 M Size 구매","4.8","","","4천 개 이상","17,725","79,000원","","","","","","","18세 이하
,
여성
에게 인기 많은 상품","남"
"1662121597-165603","https://www.musinsa.com/category/002023","","https://www.musinsa.com/app/goods/1145389","플리스 집업 자켓 아이보리","[회원추천] (여자 168cm/50kg) 기준

                                큼 L Size 구매","4.7","","","5.8천 개 이상","29,752","69,000원","","","","","","","23세 이하
,
여성
에게 인기 많은 상품","남"
"1662121465-164446","https://www.musinsa.com/category/002023","","https://www.musinsa.com/app/goods/1145385","플리스 집업 자켓 베이지","[회원추천] (남자 180cm/80kg) 기준

                                적당함 XL Size 구매","4.7","","","800개 이상","6,422","69,000원","","","","","","","19~28세
,
여성
에게 인기 많은 상품","남"
"1662121460-164388","https://www.musinsa.com/category/002023","","https://www.musinsa.com/app/goods/1195253","브이넥 쉐르파 플리스 재킷 [블랙]","[회원추천] (남자 172cm/79kg) 기준

                                적당함 XL Size 구매","4.7","","","700개 이상","2,625","43,900원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
"1662121574-165087","https://www.musinsa.com/category/002023","","https://www.musinsa.com/app/goods/1195240","엔젤 플리스 집업 아이보리","[회원추천] (남자 178cm/72kg) 기준

                                적당함 S Size 구매","4.8","","","6.9천 개 이상","18,330","79,000원","","","","","","","23세 이하
,
여성
에게 인기 많은 상품","남"
"1662121322-163367","https://www.musinsa.com/category/002023","","https://www.musinsa.com/app/goods/1604618","Comfy Fleece Jacket Melange Gray","[회원추천] (여자 159cm/57kg) 기준

                                적당함 S Size 구매","4.7","","","800개 이상","5,495","74,000원","","","","","","","23세 이하
,
여성
에게 인기 많은 상품","여"
"1662121359-163680","https://www.musinsa.com/category/002023","","https://www.musinsa.com/app/goods/1186312","우먼즈 플리스 칼라리스 재킷 [블랙]","[회원추천] (여자 163cm/76kg) 기준

                                적당함 XL Size 구매","4.7","","","1.5천 개 이상","7,940","33,900원","","","","","","","19~28세
,
여성
에게 인기 많은 상품","여"
"1662121565-164928","https://www.musinsa.com/category/002023","","https://www.musinsa.com/app/goods/1134368","엔젤 보아 후드 집업 네이비","[회원추천] (남자 171cm/66kg) 기준

                                적당함 M Size 구매","4.8","","","6.8천 개 이상","19,637","89,000원","","","","","","","19~23세
,
여성
에게 인기 많은 상품","남"
"1662121574-165133","https://www.musinsa.com/category/002023","","https://www.musinsa.com/app/goods/1195240","엔젤 플리스 집업 아이보리","[회원추천] (여자 166cm/48kg) 기준

                                적당함 M Size 구매","4.8","","","6.9천 개 이상","18,330","79,000원","","","","","","","23세 이하
,
여성
에게 인기 많은 상품","남"
"1662121584-165262","https://www.musinsa.com/category/002023","","https://www.musinsa.com/app/goods/1563096","플리스 카라리스 자켓 블랙","[회원추천] (여자 168cm/57kg) 기준

                                적당함 L Size 구매","4.8","","","9.3천 개 이상","30,423","79,000원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
"1662121592-165455","https://www.musinsa.com/category/002023","","https://www.musinsa.com/app/goods/1670498","레인보우 폴라 플리스 집업(GL5TZU191IV)","[회원추천] (여자 160cm/45kg) 기준

                                적당함 M Size 구매","4.8","","","1.9천 개 이상","7,284","79,000원","","","","","","","18세 이하
,
여성
에게 인기 많은 상품","남"
"1662121570-164963","https://www.musinsa.com/category/002023","","https://www.musinsa.com/app/goods/1195239","엔젤 플리스 집업 블랙","[회원추천] (여자 166cm/60kg) 기준

                                적당함 L Size 구매","4.8","","","6.8천 개 이상","17,826","79,000원","","","","","","","40세 이상
,
여성
에게 인기 많은 상품","남"
"1662121597-165633","https://www.musinsa.com/category/002023","","https://www.musinsa.com/app/goods/1145389","플리스 집업 자켓 아이보리","[회원추천] (여자 151cm/50kg) 기준

                                적당함 S Size 구매","4.7","","","5.8천 개 이상","29,752","69,000원","","","","","","","23세 이하
,
여성
에게 인기 많은 상품","남"
"1662121475-164671","https://www.musinsa.com/category/002023","","https://www.musinsa.com/app/goods/2100470","오버사이즈 폴라 플리스 하이넥 재킷 [블랙]","[회원추천] (여자 164cm/59kg) 기준

                                큼 M Size 구매","4.9","","","4.2천 개 이상","3,348","39,900원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
"1662121570-164947","https://www.musinsa.com/category/002023","","https://www.musinsa.com/app/goods/1195239","엔젤 플리스 집업 블랙","[회원추천] (여자 160cm/45kg) 기준

                                적당함 S Size 구매","4.8","","","6.8천 개 이상","17,826","79,000원","","","","","","","40세 이상
,
여성
에게 인기 많은 상품","남"
"1662121602-165695","https://www.musinsa.com/category/002023","","https://www.musinsa.com/app/goods/1567317","레인보우 폴라 플리스 집업(GL5TZU191BK)","[회원추천] (남자 171cm/62kg) 기준

                                적당함 XL Size 구매","4.8","","","4천 개 이상","17,725","79,000원","","","","","","","18세 이하
,
여성
에게 인기 많은 상품","남"
"1662121606-165810","https://www.musinsa.com/category/002023","","https://www.musinsa.com/app/goods/1145380","플리스 집업 자켓 블랙","[회원추천] (남자 177cm/77kg) 기준

                                적당함 XL Size 구매","4.7","","","1.8만 개 이상","53,803","69,000원","","","","","","","23세 이하
,
여성
에게 인기 많은 상품","남"
"1662121606-165749","https://www.musinsa.com/category/002023","","https://www.musinsa.com/app/goods/1145380","플리스 집업 자켓 블랙","[회원추천] (여자 157cm/51kg) 기준

                                적당함 S Size 구매","4.7","","","1.8만 개 이상","53,803","69,000원","","","","","","","23세 이하
,
여성
에게 인기 많은 상품","남"
"1662121465-164449","https://www.musinsa.com/category/002023","","https://www.musinsa.com/app/goods/1145385","플리스 집업 자켓 베이지","[회원추천] (남자 174cm/70kg) 기준

                                적당함 XL Size 구매","4.7","","","800개 이상","6,422","69,000원","","","","","","","19~28세
,
여성
에게 인기 많은 상품","남"
"1662121420-163703","https://www.musinsa.com/category/002023","","https://www.musinsa.com/app/goods/699374","빅로고 플리스 점퍼 - 블랙[사은품 증정]","[회원추천] (여자 168cm/62kg) 기준

                                적당함 아이보리 M Size 구매","4.7","","","","3,556","79,000원","","","","","","","","남"
"1662121584-165237","https://www.musinsa.com/category/002023","","https://www.musinsa.com/app/goods/1563096","플리스 카라리스 자켓 블랙","[회원추천] (남자 170cm/60kg) 기준

                                적당함 L Size 구매","4.8","","","9.3천 개 이상","30,423","79,000원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
"1662121434-163838","https://www.musinsa.com/category/002023","","https://www.musinsa.com/app/goods/1134367","엔젤 보아 후드 집업 블랙","[회원추천] (여자 165cm/55kg) 기준

                                큼 M Size 구매","4.8","","","4.3천 개 이상","10,967","89,000원","","","","","","","40세 이상
,
여성
에게 인기 많은 상품","남"
